"run_id","run_number","created_at","updated_at","run_started_at","duration_s","event","status","conclusion","head_branch","actor","run_attempt"
17183102985,1,"2025-08-24T02:38:32Z","2025-08-24T02:49:03Z","2025-08-24T02:38:32Z",631,"pull_request","completed","success","ngay-build-3","nateinaction",1
17183109064,2,"2025-08-24T02:39:10Z","2025-08-24T02:48:58Z","2025-08-24T02:39:10Z",588,"pull_request","completed","success","ngay-build-3","nateinaction",1
17183216930,3,"2025-08-24T02:50:23Z","2025-08-24T03:00:05Z","2025-08-24T02:50:23Z",582,"push","completed","success","main","nateinaction",1
17195546024,4,"2025-08-25T00:08:00Z","2025-08-25T00:08:28Z","2025-08-25T00:08:00Z",28,"pull_request","completed","failure","ngay-fmt","nateinaction",1
17195766814,5,"2025-08-25T00:24:49Z","2025-08-25T00:35:03Z","2025-08-25T00:24:49Z",614,"pull_request","completed","success","ngay-fmt","nateinaction",1
17195940336,6,"2025-08-25T00:36:54Z","2025-08-25T00:46:38Z","2025-08-25T00:36:54Z",584,"push","completed","success","main","nateinaction",1
17197313185,7,"2025-08-25T02:20:31Z","2025-08-25T02:31:13Z","2025-08-25T02:20:31Z",642,"pull_request","completed","success","ngay-fmt-2","nateinaction",1
17197371516,8,"2025-08-25T02:25:14Z","2025-08-25T02:35:42Z","2025-08-25T02:25:14Z",628,"pull_request","completed","success","more-led-blinker","nateinaction",1
17197482075,9,"2025-08-25T02:33:03Z","2025-08-25T02:42:49Z","2025-08-25T02:33:03Z",586,"push","completed","success","main","nateinaction",1
17223359857,10,"2025-08-25T23:28:18Z","2025-08-25T23:38:57Z","2025-08-25T23:28:18Z",639,"push","completed","success","main","nateinaction",1
17284021979,11,"2025-08-28T02:30:21Z","2025-08-28T02:40:04Z","2025-08-28T02:30:21Z",583,"pull_request","completed","failure","more-led-blinker","moisesmata",1
17284180376,12,"2025-08-28T02:40:25Z","2025-08-28T02:50:24Z","2025-08-28T02:40:25Z",599,"pull_request","completed","success","more-led-blinker","moisesmata",1
17284369837,13,"2025-08-28T02:52:49Z","2025-08-28T03:02:36Z","2025-08-28T02:52:49Z",587,"push","completed","success","main","moisesmata",1
17310478331,14,"2025-08-28T23:36:42Z","2025-08-28T23:46:46Z","2025-08-28T23:36:42Z",604,"push","completed","success","main","nateinaction",1
17473953677,15,"2025-09-04T19:00:15Z","2025-09-04T19:14:17Z","2025-09-04T19:00:15Z",842,"push","completed","failure","main","ineskhou",1
17473975606,16,"2025-09-04T19:01:09Z","2025-09-04T19:12:11Z","2025-09-04T19:01:09Z",662,"push","completed","success","main","ineskhou",1
17522868493,17,"2025-09-07T02:50:06Z","2025-09-07T03:00:29Z","2025-09-07T02:50:06Z",623,"pull_request","completed","success","board-definition","nateinaction",1
17523494495,18,"2025-09-07T03:53:13Z","2025-09-07T04:04:00Z","2025-09-07T03:53:13Z",647,"pull_request","completed","failure","imu2","nateinaction",1
17566379318,19,"2025-09-08T22:57:52Z","2025-09-08T23:07:43Z","2025-09-08T22:57:52Z",591,"pull_request","completed","success","board-definition","nateinaction",1
17566759408,20,"2025-09-08T23:17:31Z","2025-09-08T23:28:35Z","2025-09-08T23:17:31Z",664,"pull_request","completed","success","imu2","nateinaction",1
17572848438,21,"2025-09-09T05:34:25Z","2025-09-09T05:45:10Z","2025-09-09T05:34:25Z",645,"pull_request","completed","success","imu2","nateinaction",1
17573010988,22,"2025-09-09T05:44:11Z","2025-09-09T05:53:53Z","2025-09-09T05:44:11Z",582,"pull_request","completed","success","imu2","nateinaction",1
17604705908,23,"2025-09-10T06:02:50Z","2025-09-10T06:12:15Z","2025-09-10T06:02:50Z",565,"pull_request","completed","failure","burnwire","ineskhou",1
17604764221,24,"2025-09-10T06:05:49Z","2025-09-10T06:15:41Z","2025-09-10T06:05:49Z",592,"pull_request","completed","failure","dist_sensor","ineskhou",1
17604771091,25,"2025-09-10T06:06:11Z","2025-09-10T06:16:41Z","2025-09-10T06:06:11Z",630,"pull_request","completed","success","antenna_deployer","ineskhou",1
17606334628,26,"2025-09-10T07:20:53Z","2025-09-10T07:29:34Z","2025-09-10T07:20:53Z",521,"pull_request","completed","failure","burnwire","ineskhou",1
17606822437,27,"2025-09-10T07:42:18Z","2025-09-10T07:51:04Z","2025-09-10T07:42:18Z",526,"pull_request","completed","failure","burnwire","ineskhou",1
17607539897,28,"2025-09-10T08:14:19Z","2025-09-10T08:22:49Z","2025-09-10T08:14:19Z",510,"pull_request","completed","failure","burnwire","ineskhou",1
17632468567,29,"2025-09-11T02:46:03Z","2025-09-11T02:56:02Z","2025-09-11T02:46:03Z",599,"pull_request","completed","success","burnwire","ineskhou",1
17634936269,30,"2025-09-11T05:26:46Z","2025-09-11T05:36:44Z","2025-09-11T05:26:46Z",598,"push","completed","failure","main","ineskhou",1
17687824011,31,"2025-09-12T22:56:01Z","2025-09-12T23:06:00Z","2025-09-12T22:56:01Z",599,"pull_request","completed","failure","board-definition","nateinaction",1
17688872256,32,"2025-09-13T00:15:11Z","2025-09-13T00:25:33Z","2025-09-13T00:15:11Z",622,"pull_request","completed","failure","board-definition","nateinaction",1
17690270191,33,"2025-09-13T02:09:29Z","2025-09-13T02:20:14Z","2025-09-13T02:09:29Z",645,"pull_request","completed","success","board-definition","nateinaction",1
17692006939,34,"2025-09-13T04:55:44Z","2025-09-13T04:56:09Z","2025-09-13T04:55:44Z",25,"push","completed","failure","main","nateinaction",1
17749923410,35,"2025-09-15T23:53:26Z","2025-09-16T00:03:26Z","2025-09-15T23:53:26Z",600,"pull_request","completed","failure","imu2-lis2mdl","hrfarmer",1
17750135541,36,"2025-09-16T00:07:06Z","2025-09-16T00:17:23Z","2025-09-16T00:07:06Z",617,"pull_request","completed","success","imu2-lis2mdl","hrfarmer",1
17812843137,37,"2025-09-17T23:01:28Z","2025-09-17T23:01:56Z","2025-09-17T23:01:28Z",28,"push","completed","failure","main","hrfarmer",1
17813102672,38,"2025-09-17T23:15:32Z","2025-09-17T23:26:00Z","2025-09-17T23:15:32Z",628,"pull_request","completed","failure","lsm6dso-driver-component","asiemsen",1
17837685476,39,"2025-09-18T18:17:33Z","2025-09-18T18:18:00Z","2025-09-18T18:17:33Z",27,"pull_request","completed","failure","board-definition","Mikefly123",1
17837971899,40,"2025-09-18T18:29:29Z","2025-09-18T18:29:55Z","2025-09-18T18:29:29Z",26,"pull_request","completed","failure","rtc","nateinaction",1
17838180301,41,"2025-09-18T18:38:41Z","2025-09-18T18:43:33Z","2025-09-18T18:38:41Z",292,"push","completed","cancelled","main","nateinaction",1
17838314589,42,"2025-09-18T18:44:48Z","2025-09-18T19:04:49Z","2025-09-18T18:44:48Z",1201,"push","completed","success","main","nateinaction",1
17840793829,43,"2025-09-18T20:37:50Z","2025-09-18T20:51:58Z","2025-09-18T20:37:50Z",848,"pull_request","completed","success","board-definition","nateinaction",1
17842489833,44,"2025-09-18T22:03:24Z","2025-09-18T22:14:25Z","2025-09-18T22:03:24Z",661,"pull_request","completed","failure","lsm6dso-driver-component","nateinaction",1
17842503387,45,"2025-09-18T22:04:02Z","2025-09-18T22:14:50Z","2025-09-18T22:04:02Z",648,"pull_request","completed","failure","imu2","nateinaction",1
17842836644,46,"2025-09-18T22:20:19Z","2025-09-18T22:30:45Z","2025-09-18T22:20:19Z",626,"pull_request","completed","success","imu2","nateinaction",1
17842977070,47,"2025-09-18T22:28:24Z","2025-09-18T22:38:22Z","2025-09-18T22:28:24Z",598,"push","completed","success","main","nateinaction",1
17842992445,48,"2025-09-18T22:29:24Z","2025-09-18T22:39:29Z","2025-09-18T22:29:24Z",605,"pull_request","completed","success","imu2","nateinaction",1
17843055260,49,"2025-09-18T22:32:58Z","2025-09-18T22:44:01Z","2025-09-18T22:32:58Z",663,"push","completed","success","main","nateinaction",1
17843071304,50,"2025-09-18T22:33:55Z","2025-09-18T22:43:57Z","2025-09-18T22:33:55Z",602,"pull_request","completed","success","imu2","nateinaction",1
17843126082,51,"2025-09-18T22:36:59Z","2025-09-18T22:47:13Z","2025-09-18T22:36:59Z",614,"pull_request","completed","success","imu2","nateinaction",1
17843218716,52,"2025-09-18T22:42:38Z","2025-09-18T22:52:55Z","2025-09-18T22:42:38Z",617,"pull_request","completed","success","rtc","nateinaction",1
17871930389,53,"2025-09-19T23:20:35Z","2025-09-19T23:31:28Z","2025-09-19T23:20:35Z",653,"pull_request","completed","success","board_radio_definition","ineskhou",1
17872044666,54,"2025-09-19T23:29:05Z","2025-09-19T23:37:29Z","2025-09-19T23:29:05Z",504,"pull_request","completed","failure","board_radio_definition","ineskhou",1
17872377485,55,"2025-09-19T23:59:16Z","2025-09-20T00:09:16Z","2025-09-19T23:59:16Z",600,"push","completed","failure","main","ineskhou",1
17873085174,56,"2025-09-20T00:55:38Z","2025-09-20T01:05:37Z","2025-09-20T00:55:38Z",599,"pull_request","completed","failure","board_radio_definition","ineskhou",1
17873157274,57,"2025-09-20T01:01:40Z","2025-09-20T01:11:50Z","2025-09-20T01:01:40Z",610,"pull_request","completed","failure","board_radio_definition","ineskhou",1
17873242571,58,"2025-09-20T01:08:33Z","2025-09-20T01:18:35Z","2025-09-20T01:08:33Z",602,"push","completed","failure","main","ineskhou",1
17873261587,59,"2025-09-20T01:10:09Z","2025-09-20T01:17:03Z","2025-09-20T01:10:09Z",414,"pull_request","completed","cancelled","board_radio_definition","ineskhou",1
17873309485,60,"2025-09-20T01:14:20Z","2025-09-20T01:24:30Z","2025-09-20T01:14:20Z",610,"pull_request","completed","success","board_radio_definition","ineskhou",1
17874251557,61,"2025-09-20T02:42:19Z","2025-09-20T02:51:29Z","2025-09-20T02:42:19Z",550,"pull_request","completed","failure","board/v4","yudataguy",1
17874315596,62,"2025-09-20T02:48:34Z","2025-09-20T02:57:55Z","2025-09-20T02:48:34Z",561,"pull_request","completed","failure","board/v4","yudataguy",1
17884297712,63,"2025-09-20T20:09:09Z","2025-09-20T20:18:08Z","2025-09-20T20:09:09Z",539,"pull_request","completed","failure","board/v4","ineskhou",1
17884421021,64,"2025-09-20T20:21:37Z","2025-09-20T20:30:10Z","2025-09-20T20:21:37Z",513,"pull_request","completed","failure","board/v4","ineskhou",1
17931158536,65,"2025-09-22T23:20:06Z","2025-09-22T23:30:19Z","2025-09-22T23:20:06Z",613,"pull_request","completed","failure","rtc","SamuelGomezG",1
17931314504,66,"2025-09-22T23:28:20Z","2025-09-22T23:38:39Z","2025-09-22T23:28:20Z",619,"pull_request","completed","failure","rtc","SamuelGomezG",1
17931398203,67,"2025-09-22T23:33:27Z","2025-09-22T23:44:24Z","2025-09-22T23:33:27Z",657,"pull_request","completed","failure","rtc","SamuelGomezG",1
17931578466,68,"2025-09-22T23:45:43Z","2025-09-22T23:56:05Z","2025-09-22T23:45:43Z",622,"pull_request","completed","failure","rtc","SamuelGomezG",1
17932506778,69,"2025-09-23T00:44:33Z","2025-09-23T00:54:35Z","2025-09-23T00:44:33Z",602,"pull_request","completed","failure","improve-rtc","SamuelGomezG",1
17933878270,70,"2025-09-23T02:17:17Z","2025-09-23T02:25:38Z","2025-09-23T02:17:17Z",501,"pull_request","completed","failure","board/v4","yudataguy",1
17934603376,71,"2025-09-23T03:08:12Z","2025-09-23T03:18:36Z","2025-09-23T03:08:12Z",624,"pull_request","completed","success","board_radio_definition-ngay","nateinaction",1
17935048964,72,"2025-09-23T03:37:38Z","2025-09-23T03:47:42Z","2025-09-23T03:37:38Z",604,"pull_request","completed","success","board_radio_definition","ineskhou",1
17959492995,73,"2025-09-23T21:24:59Z","2025-09-23T21:35:59Z","2025-09-23T21:24:59Z",660,"pull_request","completed","success","burnwire","ineskhou",1
17959579975,74,"2025-09-23T21:28:54Z","2025-09-23T21:41:49Z","2025-09-23T21:28:54Z",775,"push","completed","success","main","ineskhou",1
17960446843,75,"2025-09-23T22:15:19Z","2025-09-23T22:26:46Z","2025-09-23T22:15:19Z",687,"pull_request","completed","success","burnwire","ineskhou",1
17984501979,76,"2025-09-24T17:24:54Z","2025-09-24T17:34:59Z","2025-09-24T17:24:54Z",605,"pull_request","completed","success","burnwire","ineskhou",1
17985755032,77,"2025-09-24T18:19:00Z","2025-09-24T18:30:04Z","2025-09-24T18:19:00Z",664,"pull_request","completed","success","burnwire","ineskhou",1
17991281594,78,"2025-09-24T22:24:47Z","2025-09-24T22:36:20Z","2025-09-24T22:24:47Z",693,"pull_request","completed","success","burnwire","ineskhou",1
18045284793,79,"2025-09-26T17:48:51Z","2025-09-26T19:03:21Z","2025-09-26T18:54:45Z",516,"pull_request","completed","failure","rtc","ineskhou",2
18046466002,80,"2025-09-26T18:43:35Z","2025-09-30T00:30:46Z","2025-09-30T00:22:06Z",520,"push","completed","success","main","ineskhou",3
18051174695,81,"2025-09-26T22:55:28Z","2025-09-26T23:03:59Z","2025-09-26T22:55:28Z",511,"pull_request","completed","failure","imu2_PR_changes_saidi","hrfarmer",1
18051199492,82,"2025-09-26T22:57:52Z","2025-09-26T23:17:33Z","2025-09-26T23:07:23Z",610,"pull_request","completed","failure","imu2_PR_changes_saidi","hrfarmer",2
18064954523,83,"2025-09-27T21:08:07Z","2025-09-27T21:16:28Z","2025-09-27T21:08:07Z",501,"pull_request","completed","failure","imu2","nateinaction",1
18065277715,84,"2025-09-27T21:38:35Z","2025-09-27T21:47:57Z","2025-09-27T21:38:35Z",562,"pull_request","completed","failure","imu2","nateinaction",1
18065929600,85,"2025-09-27T22:48:45Z","2025-09-27T22:57:54Z","2025-09-27T22:48:45Z",549,"pull_request","completed","failure","watchdog-int-test-cleanup","nateinaction",1
18066180017,86,"2025-09-27T23:16:28Z","2025-09-27T23:24:50Z","2025-09-27T23:16:28Z",502,"pull_request","completed","failure","imu2","nateinaction",1
18066188260,87,"2025-09-27T23:17:13Z","2025-09-27T23:26:45Z","2025-09-27T23:17:13Z",572,"pull_request","completed","failure","watchdog-int-test-cleanup","nateinaction",1
18066308730,88,"2025-09-27T23:30:26Z","2025-09-27T23:38:49Z","2025-09-27T23:30:26Z",503,"pull_request","completed","failure","rtc","nateinaction",1
18069294211,89,"2025-09-28T04:26:01Z","2025-09-28T04:35:27Z","2025-09-28T04:26:01Z",566,"pull_request","completed","failure","rtc","nateinaction",1
18069581406,90,"2025-09-28T04:58:27Z","2025-09-28T05:06:48Z","2025-09-28T04:58:27Z",501,"pull_request","completed","failure","watchdog-int-test-cleanup","nateinaction",1
18069666555,91,"2025-09-28T05:06:52Z","2025-09-28T05:16:02Z","2025-09-28T05:06:52Z",550,"pull_request","completed","failure","imu2","nateinaction",1
18069740009,92,"2025-09-28T05:13:32Z","2025-09-28T05:21:59Z","2025-09-28T05:13:32Z",507,"pull_request","completed","failure","rtc","nateinaction",1
18069753531,93,"2025-09-28T05:14:52Z","2025-09-30T23:44:29Z","2025-09-30T23:36:39Z",470,"pull_request","completed","success","imu2","nateinaction",2
18069754135,94,"2025-09-28T05:14:56Z","2025-09-28T05:23:22Z","2025-09-28T05:14:56Z",506,"pull_request","completed","failure","rtc","nateinaction",1
18069757229,95,"2025-09-28T05:15:18Z","2025-09-30T22:45:56Z","2025-09-30T22:37:44Z",492,"pull_request","completed","success","watchdog-int-test-cleanup","nateinaction",2
18080279436,96,"2025-09-28T21:48:59Z","2025-09-28T21:58:23Z","2025-09-28T21:48:59Z",564,"pull_request","completed","failure","rtc","nateinaction",1
18080377857,97,"2025-09-28T22:00:53Z","2025-09-28T22:09:25Z","2025-09-28T22:00:53Z",512,"pull_request","completed","failure","rtc","nateinaction",1
18085720463,98,"2025-09-29T04:25:07Z","2025-09-29T04:34:17Z","2025-09-29T04:25:07Z",550,"pull_request","completed","failure","rtc","nateinaction",1
18086611422,99,"2025-09-29T05:19:07Z","2025-09-29T05:27:37Z","2025-09-29T05:19:07Z",510,"pull_request","completed","failure","rtc","nateinaction",1
18113790353,100,"2025-09-29T23:36:20Z","2025-09-29T23:44:44Z","2025-09-29T23:36:20Z",504,"pull_request","completed","success","rtc","nateinaction",1
18114528544,101,"2025-09-30T00:21:13Z","2025-09-30T00:25:48Z","2025-09-30T00:21:13Z",275,"pull_request","completed","failure","build_fixes","asiemsen",1
18116536063,102,"2025-09-30T02:15:21Z","2025-09-30T02:23:31Z","2025-09-30T02:15:21Z",490,"pull_request","completed","success","rtc","nateinaction",1
18116582564,103,"2025-09-30T02:18:03Z","2025-09-30T02:25:46Z","2025-09-30T02:18:03Z",463,"pull_request","completed","success","rtc","nateinaction",1
18118800438,104,"2025-09-30T04:30:14Z","2025-09-30T04:38:09Z","2025-09-30T04:30:14Z",475,"pull_request","completed","success","rtc","nateinaction",1
18119069068,105,"2025-09-30T04:47:02Z","2025-09-30T04:55:22Z","2025-09-30T04:47:02Z",500,"pull_request","completed","success","rtc","nateinaction",1
18119136114,106,"2025-09-30T04:51:09Z","2025-09-30T04:58:50Z","2025-09-30T04:51:09Z",461,"pull_request","completed","success","rtc","nateinaction",1
18144280108,107,"2025-09-30T21:42:49Z","2025-09-30T22:03:55Z","2025-09-30T21:42:49Z",1266,"pull_request","completed","failure","board/v4","Mikefly123",1
18146210897,108,"2025-09-30T23:27:42Z","2025-09-30T23:35:45Z","2025-09-30T23:27:42Z",483,"push","completed","success","main","nateinaction",1
18154710994,109,"2025-10-01T07:24:07Z","2025-10-01T07:25:19Z","2025-10-01T07:24:07Z",72,"pull_request","completed","failure","prune-zephyr-manifest","Mikefly123",1
18154894494,110,"2025-10-01T07:31:47Z","2025-10-01T07:39:00Z","2025-10-01T07:31:47Z",433,"pull_request","completed","success","prune-zephyr-manifest","Mikefly123",1
18155099880,111,"2025-10-01T07:40:27Z","2025-10-01T07:48:27Z","2025-10-01T07:40:27Z",480,"pull_request","completed","success","prune-zephyr-manifest","Mikefly123",1
18155307173,112,"2025-10-01T07:50:23Z","2025-10-01T07:55:59Z","2025-10-01T07:50:23Z",336,"pull_request","completed","failure","prune-zephyr-manifest","Mikefly123",1
18155575867,113,"2025-10-01T08:03:01Z","2025-10-01T08:14:18Z","2025-10-01T08:11:01Z",197,"pull_request","completed","failure","prune-zephyr-manifest","Mikefly123",2
18156024838,114,"2025-10-01T08:20:36Z","2025-10-01T08:25:17Z","2025-10-01T08:20:36Z",281,"pull_request","completed","success","prune-zephyr-manifest","Mikefly123",1
18156229165,115,"2025-10-01T08:28:38Z","2025-10-01T08:34:24Z","2025-10-01T08:28:38Z",346,"pull_request","completed","success","prune-zephyr-manifest","Mikefly123",1
18156420382,116,"2025-10-01T08:36:06Z","2025-10-01T08:38:06Z","2025-10-01T08:36:06Z",120,"pull_request","completed","failure","prune-zephyr-manifest","Mikefly123",1
18156624679,117,"2025-10-01T08:44:05Z","2025-10-01T08:49:55Z","2025-10-01T08:44:05Z",350,"pull_request","completed","cancelled","prune-zephyr-manifest","Mikefly123",1
18175014632,118,"2025-10-01T20:39:21Z","2025-10-01T20:47:30Z","2025-10-01T20:39:21Z",489,"pull_request","completed","failure","bump-fprime-zephyr-version","Mikefly123",1
18178772783,119,"2025-10-01T23:39:57Z","2025-10-01T23:47:51Z","2025-10-01T23:39:57Z",474,"push","completed","success","main","hrfarmer",1
18179933539,120,"2025-10-02T00:50:29Z","2025-10-02T00:58:14Z","2025-10-02T00:50:29Z",465,"pull_request","completed","success","rtc","nateinaction",1
18180195297,121,"2025-10-02T01:06:20Z","2025-10-02T01:14:50Z","2025-10-02T01:06:20Z",510,"push","completed","success","main","asiemsen",1
18180364821,122,"2025-10-02T01:15:52Z","2025-10-02T01:20:17Z","2025-10-02T01:15:52Z",265,"pull_request","completed","success","prune-zephyr-manifest","Mikefly123",1
18180528068,123,"2025-10-02T01:25:33Z","2025-10-02T01:30:54Z","2025-10-02T01:30:26Z",28,"pull_request","completed","failure","prune-zephyr-manifest","Mikefly123",2
18180700838,124,"2025-10-02T01:35:58Z","2025-10-02T01:44:34Z","2025-10-02T01:35:58Z",516,"pull_request","completed","success","bootloader-trigger","hrfarmer",1
18180703688,125,"2025-10-02T01:36:08Z","2025-10-02T01:36:37Z","2025-10-02T01:36:08Z",29,"pull_request","completed","failure","prune-zephyr-manifest","Mikefly123",1
18180800201,126,"2025-10-02T01:42:17Z","2025-10-02T01:42:44Z","2025-10-02T01:42:17Z",27,"pull_request","completed","failure","prune-zephyr-manifest","Mikefly123",1
18180852959,127,"2025-10-02T01:45:35Z","2025-10-02T01:46:05Z","2025-10-02T01:45:35Z",30,"pull_request","completed","failure","prune-zephyr-manifest","Mikefly123",1
18180927818,128,"2025-10-02T01:50:40Z","2025-10-02T01:58:32Z","2025-10-02T01:54:55Z",217,"pull_request","completed","success","prune-zephyr-manifest","Mikefly123",2
18185077015,129,"2025-10-02T06:18:44Z","2025-10-02T06:22:37Z","2025-10-02T06:18:44Z",233,"pull_request","completed","success","prune-zephyr-manifest","Mikefly123",1
18193000476,130,"2025-10-02T12:30:23Z","2025-10-02T12:38:26Z","2025-10-02T12:30:23Z",483,"push","completed","success","main","hrfarmer",1
18201328174,131,"2025-10-02T17:57:19Z","2025-10-02T18:05:30Z","2025-10-02T17:57:19Z",491,"pull_request","completed","success","burnwire","ineskhou",1
18205387219,132,"2025-10-02T20:53:45Z","2025-10-02T21:03:08Z","2025-10-02T20:53:45Z",563,"pull_request","completed","success","burnwire","ineskhou",1
18207747908,133,"2025-10-02T22:55:20Z","2025-10-02T23:03:28Z","2025-10-02T22:55:20Z",488,"pull_request","completed","success","burnwire","ineskhou",1
18235318884,134,"2025-10-03T22:31:42Z","2025-10-03T22:41:07Z","2025-10-03T22:31:42Z",565,"pull_request","completed","success","bootloader-script","hrfarmer",1
18236298785,135,"2025-10-03T23:41:18Z","2025-10-03T23:49:26Z","2025-10-03T23:41:18Z",488,"pull_request","completed","success","bootloader-script","hrfarmer",1
18246985482,136,"2025-10-04T16:50:48Z","2025-10-04T16:59:03Z","2025-10-04T16:50:48Z",495,"pull_request","completed","success","bootloader-script","hrfarmer",1
18247331398,137,"2025-10-04T17:23:35Z","2025-10-04T17:32:34Z","2025-10-04T17:23:35Z",539,"pull_request","completed","cancelled","bootloader-script","hrfarmer",1
18247455823,138,"2025-10-04T17:34:51Z","2025-10-04T17:36:58Z","2025-10-04T17:34:51Z",127,"push","completed","cancelled","bootloader-script","hrfarmer",1
18247456052,139,"2025-10-04T17:34:53Z","2025-10-04T17:36:31Z","2025-10-04T17:34:53Z",98,"pull_request","completed","cancelled","bootloader-script","hrfarmer",1
18247480825,140,"2025-10-04T17:37:08Z","2025-10-04T17:50:10Z","2025-10-04T17:37:08Z",782,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18247659230,141,"2025-10-04T17:58:21Z","2025-10-04T18:06:39Z","2025-10-04T17:58:21Z",498,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18247664643,142,"2025-10-04T17:59:09Z","2025-10-04T18:07:24Z","2025-10-04T17:59:09Z",495,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18247678933,143,"2025-10-04T18:00:45Z","2025-10-04T18:08:31Z","2025-10-04T18:00:45Z",466,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18247690969,144,"2025-10-04T18:01:49Z","2025-10-04T18:10:29Z","2025-10-04T18:01:49Z",520,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18247718301,145,"2025-10-04T18:04:05Z","2025-10-04T18:12:31Z","2025-10-04T18:04:05Z",506,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18247807455,146,"2025-10-04T18:11:55Z","2025-10-04T18:20:04Z","2025-10-04T18:11:55Z",489,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18247820490,147,"2025-10-04T18:13:01Z","2025-10-04T18:13:57Z","2025-10-04T18:13:01Z",56,"pull_request","completed","cancelled","bootloader-script","hrfarmer",1
18247848051,148,"2025-10-04T18:15:27Z","2025-10-04T18:24:06Z","2025-10-04T18:15:27Z",519,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18247872092,149,"2025-10-04T18:17:37Z","2025-10-04T18:25:23Z","2025-10-04T18:17:37Z",466,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18247882492,150,"2025-10-04T18:18:39Z","2025-10-04T18:27:12Z","2025-10-04T18:18:39Z",513,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18247925910,151,"2025-10-04T18:22:37Z","2025-10-04T18:30:37Z","2025-10-04T18:22:37Z",480,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18247966816,152,"2025-10-04T18:26:26Z","2025-10-04T18:34:51Z","2025-10-04T18:26:26Z",505,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18248007883,153,"2025-10-04T18:30:14Z","2025-10-04T18:38:30Z","2025-10-04T18:30:14Z",496,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18248056575,154,"2025-10-04T18:34:59Z","2025-10-04T18:43:04Z","2025-10-04T18:34:59Z",485,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18248083788,155,"2025-10-04T18:37:35Z","2025-10-04T18:38:29Z","2025-10-04T18:37:35Z",54,"pull_request","completed","failure","prune-zephyr-manifest","nateinaction",1
18248106528,156,"2025-10-04T18:39:41Z","2025-10-04T18:41:06Z","2025-10-04T18:39:41Z",85,"pull_request","completed","failure","prune-zephyr-manifest","nateinaction",1
18248149706,157,"2025-10-04T18:43:47Z","2025-10-04T18:52:03Z","2025-10-04T18:43:47Z",496,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18248154901,158,"2025-10-04T18:44:18Z","2025-10-04T18:52:43Z","2025-10-04T18:44:18Z",505,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18248169758,159,"2025-10-04T18:45:45Z","2025-10-04T18:53:58Z","2025-10-04T18:45:45Z",493,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18248213600,160,"2025-10-04T18:49:47Z","2025-10-04T18:57:40Z","2025-10-04T18:49:47Z",473,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18248315715,161,"2025-10-04T19:01:52Z","2025-10-04T19:10:30Z","2025-10-04T19:01:52Z",518,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18248376899,162,"2025-10-04T19:07:01Z","2025-10-04T19:15:34Z","2025-10-04T19:07:01Z",513,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18248398142,163,"2025-10-04T19:09:03Z","2025-10-04T19:16:48Z","2025-10-04T19:09:03Z",465,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18248417227,164,"2025-10-04T19:10:49Z","2025-10-04T19:19:27Z","2025-10-04T19:10:49Z",518,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18249582641,165,"2025-10-04T21:10:08Z","2025-10-04T21:18:09Z","2025-10-04T21:10:08Z",481,"pull_request","completed","success","bootloader-script","hrfarmer",1
18249618608,166,"2025-10-04T21:13:21Z","2025-10-04T21:21:55Z","2025-10-04T21:13:21Z",514,"pull_request","completed","failure","bootloader-script","hrfarmer",1
18249730139,167,"2025-10-04T21:23:33Z","2025-10-04T21:42:27Z","2025-10-04T21:41:46Z",41,"pull_request","completed","success","bootloader-script","hrfarmer",2
18250340436,168,"2025-10-04T22:26:41Z","2025-10-04T22:36:07Z","2025-10-04T22:26:41Z",566,"pull_request","completed","failure","bootloader-script","nateinaction",1
18250404644,169,"2025-10-04T22:32:55Z","2025-10-04T22:42:20Z","2025-10-04T22:32:55Z",565,"pull_request","completed","failure","bootloader-script","nateinaction",1
18250438667,170,"2025-10-04T22:36:14Z","2025-10-04T22:44:59Z","2025-10-04T22:36:14Z",525,"pull_request","completed","failure","bootloader-script","nateinaction",1
18250460476,171,"2025-10-04T22:38:32Z","2025-10-04T22:48:07Z","2025-10-04T22:38:32Z",575,"pull_request","completed","failure","bootloader-script","nateinaction",1
