run_id,run_number,created_at,event,conclusion,head_branch,duration_s,duration_min
30147172410,1963,2026-07-25 06:15:00+00:00,pull_request,failure,hard_coded_startup,223,3.716666666666667
30147296689,1964,2026-07-25 06:19:22+00:00,pull_request,success,hard_coded_startup,1386,23.1
30168802436,1965,2026-07-25 18:01:31+00:00,push,success,main,580,9.666666666666666
30182676492,1966,2026-07-26 01:18:36+00:00,pull_request,success,time_toggle,1397,23.283333333333335
30185765873,1968,2026-07-26 03:11:26+00:00,pull_request,success,time_toggle,1379,22.983333333333334
30194854552,1969,2026-07-26 08:34:06+00:00,pull_request,success,time_toggle,1423,23.716666666666665
30210784613,1970,2026-07-26 16:35:40+00:00,pull_request,success,tlm-archive,1417,23.616666666666667
30212527274,1971,2026-07-26 17:25:03+00:00,pull_request,success,harden/boot-count-persistence,1411,23.516666666666666
30214373816,1972,2026-07-26 18:16:34+00:00,pull_request,success,harden/boot-count-persistence,1488,24.8
30216838725,1973,2026-07-26 19:26:05+00:00,pull_request,failure,feat/usp-radio-depatch,1396,23.266666666666666
30219527092,1974,2026-07-26 20:41:54+00:00,pull_request,failure,tlm-archive,1315,21.916666666666668
30219892880,1975,2026-07-26 20:52:24+00:00,pull_request,success,tlm-archive,1863,31.05
30220240784,1976,2026-07-26 21:02:30+00:00,pull_request,success,feat/usp-radio-depatch,452,7.533333333333333
30226638885,1977,2026-07-27 00:05:49+00:00,pull_request,failure,test/comdelay-ut,1493,24.883333333333333
30226732709,1978,2026-07-27 00:08:11+00:00,pull_request,failure,test/comdelay-ut,4739,78.98333333333333
30226775472,1979,2026-07-27 00:09:13+00:00,pull_request,success,chore/fz-pin-wedge-uts,3487,58.11666666666667
30227695831,1980,2026-07-27 00:33:14+00:00,pull_request,success,test/rf-profile-matrix-int,3901,65.01666666666667
30230541017,1981,2026-07-27 01:45:17+00:00,pull_request,success,time_toggle,1431,23.85
30232471699,1982,2026-07-27 02:33:45+00:00,pull_request,failure,tlm-archive,1290,21.5
30237747483,1983,2026-07-27 04:40:43+00:00,pull_request,failure,tlm-archive,1339,22.316666666666666
30239243384,1984,2026-07-27 05:15:22+00:00,push,success,main,581,9.683333333333334
30243939252,1985,2026-07-27 06:48:33+00:00,pull_request,success,chore/fz-pin-wedge-uts,2134,35.56666666666667
30250286997,1986,2026-07-27 08:32:22+00:00,pull_request,success,time_toggle,1372,22.866666666666667
30251468316,1987,2026-07-27 08:50:54+00:00,pull_request,success,time_toggle,1370,22.833333333333332
30284575915,1988,2026-07-27 16:24:34+00:00,pull_request,success,tlm-archive,1387,23.116666666666667
30284589188,1989,2026-07-27 16:24:45+00:00,pull_request,success,tlm-archive,2542,42.36666666666667
30290063385,1990,2026-07-27 17:37:23+00:00,pull_request,success,tlm-archive,1366,22.766666666666666
30294579100,1991,2026-07-27 18:37:15+00:00,pull_request,success,time_toggle,1114,18.566666666666666
30316568128,1992,2026-07-28 00:11:37+00:00,pull_request,failure,hmac-to-storage,1552,25.866666666666667
30321256393,1993,2026-07-28 01:47:10+00:00,pull_request,success,hmac-to-storage,1464,24.4
30322477702,1994,2026-07-28 02:13:02+00:00,pull_request,success,hmac-to-storage,1438,23.966666666666665
30362705906,1995,2026-07-28 13:16:18+00:00,pull_request,success,hmac-to-storage,1441,24.016666666666666
30362949189,1996,2026-07-28 13:19:33+00:00,pull_request,success,hmac-to-storage,2340,39.0
30382828056,1997,2026-07-28 17:25:38+00:00,pull_request,failure,tlm-archive,445,7.416666666666667
30405831916,1998,2026-07-28 22:47:33+00:00,pull_request,success,hmac-to-storage,1367,22.783333333333335
30408763128,1999,2026-07-28 23:41:17+00:00,pull_request,failure,hmac-to-storage,1331,22.183333333333334
30410305836,2000,2026-07-29 00:09:57+00:00,pull_request,success,hmac-to-storage,474,7.9
30429982748,2001,2026-07-29 06:58:55+00:00,pull_request,failure,time_toggle,1365,22.75
30436635970,2002,2026-07-29 08:43:10+00:00,pull_request,success,time_toggle,481,8.016666666666667
30550264644,2003,2026-07-30 14:08:40+00:00,pull_request,success,tlm-archive,460,7.666666666666667
30588170519,2004,2026-07-30 22:44:07+00:00,pull_request,success,v5e-passthrough,1509,25.15
30600783620,2005,2026-07-31 03:07:51+00:00,pull_request,failure,test/comdelay-ut,1934,32.233333333333334
30601858060,2007,2026-07-31 03:33:03+00:00,pull_request,success,fix/c1-cold-provision,16848,280.8
30637261054,2008,2026-07-31 14:07:12+00:00,pull_request,success,hmac-to-storage,2299,38.31666666666667
30673590121,2009,2026-07-31 23:41:53+00:00,pull_request,failure,time_toggle,1024,17.066666666666666
30674658297,2010,2026-08-01 00:06:04+00:00,pull_request,success,time_toggle,580,9.666666666666666
30677422169,2011,2026-08-01 01:13:15+00:00,pull_request,success,time_toggle,1419,23.65
